id,concrete_cement,healthy_metal,incomplete,irregular_metal,other
7a4b27d4,0.8959252238273621,0.007102796342223883,0.08205758035182953,0.014615198597311974,0.0002991701476275921
7a51c698,0.8214805722236633,0.03808555006980896,0.0705089122056961,0.06663752347230911,0.003287497442215681
7a474bb4,0.01764376275241375,0.1695685237646103,0.04643825441598892,0.76030433177948,0.0060450793243944645
7a480054,0.0271245539188385,0.19406498968601227,0.12120892107486725,0.6362373232841492,0.021364223212003708
7a4a4044,0.20676736533641815,0.5685504674911499,0.08349291980266571,0.14058919250965118,0.0006000384455546737
7a4c35ca,0.012852976098656654,0.48957666754722595,0.01050468347966671,0.4866279661655426,0.00043779760017059743
7a4d3fd8,0.0009092631516978145,0.9154871106147766,0.001248219283297658,0.08201953768730164,0.000335663091391325
7a4c1a68,0.00031580543145537376,0.988429844379425,0.00021110665693413466,0.009434439241886139,0.0016086507821455598
7a4eb1c4,0.08822289854288101,0.5663207173347473,0.03334346413612366,0.3084529936313629,0.0036599815357476473
7a4a51ce,0.0028885924257338047,0.8732290267944336,0.01929396018385887,0.09859847277402878,0.005989911034703255
7a4a14fc,0.010542996227741241,0.8723133206367493,0.025775903835892677,0.08919345587491989,0.0021743152756243944
7a5015d2,0.005299319513142109,0.5321290493011475,0.020546620711684227,0.4414496421813965,0.0005753911100327969
7a4ba95c,0.0003257470380049199,0.9347761273384094,0.002944184932857752,0.0612916462123394,0.0006624744273722172
7a5101ae,0.007618799805641174,0.8665669560432434,0.008294163271784782,0.10975909233093262,0.007760998792946339
7a4d0a22,0.02449842542409897,0.7031042575836182,0.21204955875873566,0.05069367215037346,0.009654054418206215
7a5134ee,0.025129958987236023,0.7098602056503296,0.05420912429690361,0.19498440623283386,0.015816252678632736
7a4a85c2,0.03034926950931549,0.86151522397995,0.0051337117329239845,0.10020456463098526,0.002797208959236741
7a514b14,0.0018081612652167678,0.49508795142173767,0.01818484254181385,0.48464637994766235,0.0002727315586525947
7a4d0a90,0.050354957580566406,0.09472241997718811,0.027381394058465958,0.8275014162063599,3.9649421523790807e-05
7a485fd6,0.07376768440008163,0.4237830638885498,0.2432142049074173,0.23598888516426086,0.023246148601174355
7a4f668c,0.007118967827409506,0.8316291570663452,0.006185436621308327,0.15179121494293213,0.003275190945714712
7a44e752,0.010179424658417702,0.44728270173072815,0.04482526332139969,0.49175500869750977,0.005957636050879955
7a5162d4,0.003349271370097995,0.18702681362628937,0.025672052055597305,0.7677860260009766,0.016165871173143387
7a465894,0.0116604408249259,0.8240541219711304,0.024991270154714584,0.09048628807067871,0.04880765080451965
7a4c9a10,0.0215695109218359,0.7593057155609131,0.03888439014554024,0.1762874871492386,0.003953039180487394
7a485810,0.00422661891207099,0.8968011736869812,0.0020302149932831526,0.0942453071475029,0.0026966764125972986
7a4a9788,0.024117449298501015,0.7396766543388367,0.05691803619265556,0.11809321492910385,0.06119466945528984
7a503198,0.016099141910672188,0.8693265914916992,0.008285741321742535,0.09983420372009277,0.006454398389905691
7a4e206a,0.05633934214711189,0.08313159644603729,0.3052719235420227,0.555119514465332,0.00013762667367700487
7a4c15ea,0.001064414856955409,0.8250787854194641,0.00733677763491869,0.16636580228805542,0.00015400751726701856
7a4f8536,0.0023236225824803114,0.2911450266838074,0.01744670793414116,0.6842058897018433,0.004878782667219639
7a513df4,0.0017978826072067022,0.25996658205986023,0.07199929654598236,0.6640720963478088,0.0021641154307872057
7a4d7624,0.00040457965224049985,0.14393243193626404,0.15998369455337524,0.6951097846031189,0.0005694964784197509
7a4c9e8e,0.019284678623080254,0.06057993695139885,0.0727434977889061,0.8466814160346985,0.0007104655960574746
7a4b2554,0.010473345406353474,0.146668940782547,0.1493695080280304,0.5018872022628784,0.1916009485721588
7a502b12,0.01241793017834425,0.18594494462013245,0.13475117087364197,0.46476292610168457,0.20212307572364807
7a4c32e6,0.08991824835538864,0.021368030458688736,0.20132644474506378,0.6871160864830017,0.00027117240824736655
7a4a8a2c,0.9429914355278015,0.004205630626529455,0.04031450301408768,0.01232930738478899,0.0001592431653989479
7a467b76,0.0032677333801984787,0.23249395191669464,0.028551936149597168,0.7351983785629272,0.0004879371263086796
7a51b554,0.007547952234745026,0.2920377552509308,0.03388296067714691,0.6658563613891602,0.0006749530439265072
7a4622e8,0.02124343253672123,0.08290602266788483,0.04028315469622612,0.8551190495491028,0.0004482738731894642
7a4a599e,0.017646025866270065,0.49137061834335327,0.041061848402023315,0.4459683299064636,0.003953174222260714
7a4d17c4,0.008039840497076511,0.7665125131607056,0.022112885490059853,0.1999061405658722,0.0034285387955605984
7a4fb740,0.04529082030057907,0.4441165328025818,0.026046806946396828,0.4840763211250305,0.0004696126561611891
7a4ceed4,0.036046791821718216,0.6754214763641357,0.0348702147603035,0.2500540614128113,0.0036075706593692303
7a45d1a8,0.03282230719923973,0.3651600480079651,0.04360566660761833,0.5575591325759888,0.0008527989266440272
7a4ef33c,0.17945590615272522,0.08080767840147018,0.15219751000404358,0.5810790061950684,0.006459911819547415
7a4ec808,0.017501678317785263,0.013112671673297882,0.10608707368373871,0.8614526987075806,0.0018459281418472528
7a4eb8d6,0.01876630261540413,0.7158841490745544,0.021733710542321205,0.24201662838459015,0.0015991863328963518
7a4f39d2,0.08605064451694489,0.0684465616941452,0.4999005198478699,0.21693989634513855,0.1286623775959015
7a47a140,0.020055681467056274,0.07567719370126724,0.2409897744655609,0.6577070951461792,0.005570138804614544
7a4ec79a,0.023284222930669785,0.10770484060049057,0.21677207946777344,0.6475624442100525,0.004676366690546274
7a4be75a,0.03674918785691261,0.4750533103942871,0.09637822955846786,0.38999491930007935,0.0018243796657770872
7a515d20,0.00132807157933712,0.7056756615638733,0.007015266455709934,0.2842564582824707,0.0017244706396013498
7a4e6048,0.622215986251831,0.016579177230596542,0.2922215461730957,0.06822891533374786,0.0007543781539425254
7a4b4ade,0.7488614320755005,0.009371014311909676,0.16760531067848206,0.07052164524793625,0.0036407175939530134
7a4e6250,0.037655990570783615,0.2112623006105423,0.07149272412061691,0.6755439043045044,0.004045134875923395
7a4848f2,0.01594356633722782,0.14204290509223938,0.08967996388673782,0.751919150352478,0.0004144882841501385
7a4fe30a,0.017568714916706085,0.018807578831911087,0.5974655151367188,0.3660193383693695,0.00013893314462620765
7a5098e0,0.013432207517325878,0.14905443787574768,0.05108601972460747,0.7842559218406677,0.00217145006172359
7a4c4f60,0.05115416646003723,0.11710838973522186,0.620209276676178,0.20757944881916046,0.0039487434551119804
7a469bb0,0.08691255003213882,0.19445249438285828,0.24013888835906982,0.4757545590400696,0.002741423901170492
7a50b06e,0.029337048530578613,0.2008264809846878,0.09627671539783478,0.6723131537437439,0.0012465791078284383
7a4e0e68,0.055180393159389496,0.16327166557312012,0.5862955451011658,0.18958698213100433,0.0056653437204658985
7a496e3a,0.04399016499519348,0.6506734490394592,0.03523904085159302,0.2670179307460785,0.0030795116908848286
7a49ff30,0.13629932701587677,0.40554627776145935,0.10309712588787079,0.31575942039489746,0.03929788991808891
7a4c2b84,0.03593423590064049,0.04834842309355736,0.0662778839468956,0.8478602170944214,0.001579134725034237
7a4533a6,0.005771871190518141,0.01621435210108757,0.8090252876281738,0.16513946652412415,0.0038489338476210833
7a48103a,0.018049973994493484,0.061668168753385544,0.6621726155281067,0.24270674586296082,0.015402406454086304
7a4878d6,0.22629980742931366,0.01635265164077282,0.47683343291282654,0.27559834718704224,0.004915732424706221
7a455d2c,0.5117870569229126,0.035618968307971954,0.3724553883075714,0.0771574079990387,0.0029811826534569263
7a49913a,0.0008603654569014907,0.3429412841796875,0.013905057683587074,0.6421842575073242,0.0001091624581022188
7a4598f0,0.00038790592225268483,0.9438627362251282,0.0041286232881248,0.05132942274212837,0.0002912692725658417
7a500c04,0.003510539187118411,0.3334558606147766,0.0711110383272171,0.5783231854438782,0.013599368743598461
7a481332,0.030449002981185913,0.8892409205436707,0.01089512836188078,0.0615423321723938,0.007872520945966244
7a48366e,0.029097508639097214,0.20469355583190918,0.16358241438865662,0.6024109721183777,0.00021556395222432911
7a500042,0.8978811502456665,0.02957388199865818,0.013116789050400257,0.056607019156217575,0.0028211912140250206
7a4b859e,0.2452484667301178,0.07593725621700287,0.20434968173503876,0.4689353108406067,0.005529302172362804
7a4f46fc,0.007281845901161432,0.6335623264312744,0.07528671622276306,0.2729049623012543,0.01096407976001501
7a4cad98,0.08971091359853745,0.4167667031288147,0.1273205280303955,0.36194944381713867,0.0042524500750005245
7a47a604,0.015990668907761574,0.15434344112873077,0.13129496574401855,0.6955853700637817,0.0027856044471263885
7a48cebc,0.05974123626947403,0.35587748885154724,0.07094756513834,0.508298933506012,0.00513477111235261
7a4c9178,0.1511678695678711,0.2938459515571594,0.19347698986530304,0.35577392578125,0.005735234823077917
7a46ba28,0.07018454372882843,0.3303186297416687,0.0907326489686966,0.47463345527648926,0.03413071483373642
7a49888e,0.11810968071222305,0.4729522168636322,0.0852908045053482,0.2887713313102722,0.03487591817975044
7a4773fa,0.044489920139312744,0.8306694030761719,0.046365365386009216,0.07442323863506317,0.004051938187330961
7a4c1720,0.016774212941527367,0.26993390917778015,0.12905250489711761,0.5757406949996948,0.008498615585267544
7a4c11c6,0.013015540316700935,0.30244332551956177,0.07322650402784348,0.5989856123924255,0.01232905499637127
7a493f6e,0.0034708697348833084,0.4378010332584381,0.011746211908757687,0.5458157062530518,0.001166177331469953
7a50a93e,0.004681783728301525,0.38140958547592163,0.021840881556272507,0.5860838294029236,0.005983907729387283
7a497eac,0.0021017701365053654,0.40236467123031616,0.01237727701663971,0.5814880132675171,0.0016682923305779696
7a4bdc4c,0.012348365969955921,0.37130826711654663,0.06861885637044907,0.5472843647003174,0.00044013402657583356
7a46b820,0.03703508898615837,0.17966008186340332,0.21605566143989563,0.5662592053413391,0.0009900291915982962
7a4b200e,0.010798968374729156,0.7079178094863892,0.03222008794546127,0.24404874444007874,0.005014410708099604
7a4b24f0,0.014010287821292877,0.22444632649421692,0.09304974228143692,0.6637621521949768,0.004731370601803064
7a5159d8,0.13054576516151428,0.36821502447128296,0.0171232707798481,0.4789518713951111,0.005164183676242828
7a4ddda8,0.0008112420327961445,0.5738978385925293,0.016745468601584435,0.40791821479797363,0.0006272600730881095
7a4556e2,0.0035595118533819914,0.7355870008468628,0.06386362761259079,0.19422248005867004,0.0027675533201545477
7a483952,0.019599657505750656,0.48954781889915466,0.16337333619594574,0.32336169481277466,0.00411748792976141
7a48624c,0.015734560787677765,0.2500239908695221,0.10213112831115723,0.6278024911880493,0.004307952243834734
7a48255c,0.046685390174388885,0.26937806606292725,0.12506775557994843,0.5463179349899292,0.012550780549645424
7a4bad76,0.003099507186561823,0.32362017035484314,0.14419440925121307,0.5279556512832642,0.001130260992795229
7a46a95c,0.05552743747830391,0.3145442605018616,0.07965020090341568,0.5495652556419373,0.0007128502475097775
7a4e0224,0.0006378103280439973,0.7829746007919312,0.03798341006040573,0.1744932383298874,0.003910914994776249
7a48b102,0.011736633256077766,0.38083261251449585,0.1115400418639183,0.49224716424942017,0.0036435320507735014
7a49e298,0.0018437604885548353,0.052812349051237106,0.0038597125094383955,0.9385836720466614,0.002900558989495039
7a4f5ca0,0.005147639196366072,0.6238961219787598,0.01945362240076065,0.35092368721961975,0.0005789434653706849
7a4bf4ca,0.0013950372813269496,0.19043974578380585,0.017713595181703568,0.7882239818572998,0.0022276195231825113
7a4f69d4,0.009805554524064064,0.5155418515205383,0.06559421122074127,0.40688982605934143,0.0021685869432985783
7a4c7d5a,0.028277555480599403,0.5515536069869995,0.11443920433521271,0.3007690906524658,0.0049603888764977455
7a4f0746,0.003829074325039983,0.19662798941135406,0.21754992008209229,0.5752757787704468,0.006717243697494268
7a4fe4a4,0.03698369488120079,0.15132060647010803,0.22768628597259521,0.579275906085968,0.004733527544885874
7a4f1e52,0.07631046324968338,0.20993399620056152,0.06235608458518982,0.6510053873062134,0.0003941039030905813
7a4664a6,0.002496587112545967,0.389273464679718,0.011438151821494102,0.5952173471450806,0.0015744235133752227
7a50b1a4,0.0032596129458397627,0.09476440399885178,0.010289104655385017,0.8907750248908997,0.0009119195747189224
7a4fd482,0.022086462005972862,0.19413727521896362,0.02476818487048149,0.7571560144424438,0.0018520122393965721
7a51210c,0.0039727818220853806,0.2586173415184021,0.05115561932325363,0.6840459704399109,0.0022082251962274313
7a505b82,0.02069004438817501,0.06518454849720001,0.4001811146736145,0.5128976106643677,0.0010468100663274527
7a4b7fea,0.03977792710065842,0.04048571735620499,0.649128794670105,0.26775968074798584,0.0028479055035859346
7a4f4c4c,0.0406888909637928,0.861970067024231,0.012648886069655418,0.08133865892887115,0.0033535610418766737
7a4b2edc,0.2631983160972595,0.06955687701702118,0.16019108891487122,0.5028132200241089,0.004240470472723246
7a461dac,0.009257233701646328,0.1546308696269989,0.07271604984998703,0.7605469226837158,0.0028487874660640955
7a4ca23a,0.0006798360263928771,0.9883614778518677,0.00013498830958269536,0.010502318851649761,0.0003212851588614285
7a49281c,0.0007995385676622391,0.8819810748100281,0.008738912642002106,0.10630510002374649,0.0021753828041255474
7a4dfe6e,0.001284369151107967,0.6234841346740723,0.051025860011577606,0.3219226002693176,0.0022830870002508163
7a4b8256,0.01797366701066494,0.2693004608154297,0.21640892326831818,0.282087504863739,0.21422934532165527
7a511c70,0.018077628687024117,0.824975848197937,0.01584412343800068,0.13650353252887726,0.004598917439579964
7a4e0288,0.7118589878082275,0.09831344336271286,0.08940999954938889,0.09660320729017258,0.0038143042474985123
7a48672e,5.1807041018037125e-05,0.6141531467437744,0.0013025981606915593,0.3844740390777588,1.8235339666716754e-05
7a467cb6,0.006455718073993921,0.14727111160755157,0.03158923611044884,0.8142474889755249,0.0004364246560726315
7a51da2a,0.0008486821316182613,0.8644790649414062,0.0031442001927644014,0.026141319423913956,0.1053866371512413
7a4c2f3a,0.0008841976523399353,0.9381721615791321,0.0010305052855983377,0.059030383825302124,0.0008827331475913525
7a514a4c,0.005149533040821552,0.6705237030982971,0.050199009478092194,0.26239603757858276,0.011731656268239021
7a4e725e,0.00931292399764061,0.6850458979606628,0.026272740215063095,0.243372842669487,0.03599555417895317
7a465d9e,0.008394386619329453,0.5769758820533752,0.12378271669149399,0.28238165378570557,0.008465385064482689
7a4b33b4,0.009460745379328728,0.03367678448557854,0.2484864741563797,0.705945611000061,0.00243033142760396
7a5094da,0.004149853251874447,0.5551801323890686,0.0175329502671957,0.41390639543533325,0.009230710566043854
7a473840,0.004918133374303579,0.05567207187414169,0.040800791233778,0.8984097242355347,0.00019926330423913896
7a50711c,0.0014251535758376122,0.07575181871652603,0.028866034001111984,0.8892878293991089,0.004669231362640858
7a4856d0,0.014475849457085133,0.20737436413764954,0.08345780521631241,0.6920536756515503,0.002638224046677351
7a4f2f3c,0.021753745153546333,0.10205470025539398,0.2910088300704956,0.5841280817985535,0.0010546144330874085
7a50d792,0.0026680370792746544,0.20046576857566833,0.0073865847662091255,0.7891075015068054,0.00037204314139671624
7a4d71ba,0.909815788269043,0.04435744509100914,0.017312534153461456,0.025618616491556168,0.0028955545276403427
7a49a9a4,9.302133548771963e-05,0.9173059463500977,0.0004561619716696441,0.08208165317773819,6.306679279077798e-05
7a45043a,0.011157133616507053,0.8736394047737122,0.0010331360390409827,0.10936515033245087,0.004805155098438263
7a4a4b16,0.0034923746716231108,0.5060523748397827,0.04345689341425896,0.44456735253334045,0.002431094879284501
7a4e9374,0.0282128993421793,0.5557688474655151,0.021172963082790375,0.2886488735675812,0.10619640350341797
7a4a2e38,0.005085970275104046,0.9144426584243774,0.0038521226961165667,0.07096373289823532,0.005655496381223202
7a48324a,0.009103829972445965,0.7716841101646423,0.025669965893030167,0.13583096861839294,0.057711195200681686
7a4754b0,0.021888604387640953,0.12089638411998749,0.3038504421710968,0.5524181127548218,0.0009464641916565597
7a477288,0.0005276586744002998,0.8843714594841003,0.0008774881134741008,0.1048925369977951,0.009330807253718376
7a503bca,0.06529460847377777,0.17863935232162476,0.3579446077346802,0.3968279957771301,0.0012934425612911582
7a4be48a,0.023268485441803932,0.0201793871819973,0.7745210528373718,0.18114766478538513,0.0008835294283926487
7a50de7c,0.0022650347091257572,0.9617162942886353,0.001614229753613472,0.027110811322927475,0.007293659262359142
7a48453c,0.009626537561416626,0.8131452798843384,0.0069547430612146854,0.05720718950033188,0.11306625604629517
7a48a7c0,0.0009260185179300606,0.7724684476852417,0.029263902455568314,0.1904965341091156,0.006844951305538416
7a4786a6,0.007814626209437847,0.6073251962661743,0.14728765189647675,0.2362348586320877,0.0013376771239563823
7a4dd4f2,0.0005037934752181172,0.9537451863288879,0.0001568345323903486,0.0052519068121910095,0.040342312306165695
7a476694,0.030112052336335182,0.8970173001289368,0.0021799763198941946,0.024017566815018654,0.046673133969306946
7a46ed36,0.07519137114286423,0.05626707151532173,0.2831076383590698,0.5825590491294861,0.002874713158234954
7a4e8a14,0.037352826446294785,0.01698392815887928,0.445422500371933,0.49816417694091797,0.0020765154622495174
7a45b182,0.12030752003192902,0.14651909470558167,0.019896389916539192,0.6922906041145325,0.020986516028642654
7a46a9c0,0.0007289642235264182,0.8506118059158325,0.010544096119701862,0.13726358115673065,0.0008515310473740101
7a4eec70,0.018676970154047012,0.25570163130760193,0.02597651258111,0.694540798664093,0.005104080308228731
7a452172,0.026103422045707703,0.016624165698885918,0.32896387577056885,0.6277086734771729,0.0005997466505505145
7a479588,0.010116343386471272,0.047733839601278305,0.08168981224298477,0.8601056337356567,0.0003543771163094789
7a4b900c,0.013178619556128979,0.5429538488388062,0.06038255617022514,0.37906119227409363,0.004423881880939007
7a4eb2fa,0.015494597144424915,0.44012928009033203,0.3644776940345764,0.17754478752613068,0.0023537285160273314
7a4ad00e,0.6026204824447632,0.0032234494574368,0.313433438539505,0.08041499555110931,0.0003077033325098455
7a50a2b8,0.024139951914548874,0.028442969545722008,0.024022627621889114,0.9165916442871094,0.006802855525165796
7a4f5890,0.002972828224301338,0.12297429889440536,0.13028009235858917,0.7433569431304932,0.00041580371907912195
7a4997d4,0.004231479950249195,0.037351906299591064,0.17754052579402924,0.7805211544036865,0.0003549304383341223
7a4f9850,0.009545729495584965,0.3851519227027893,0.05827924609184265,0.5450607538223267,0.0019623085390776396
7a4c887c,0.5861293077468872,0.06740300357341766,0.28058937191963196,0.06445574015378952,0.0014226713683456182
7a4b1fa0,0.057737983763217926,0.5198053121566772,0.15960118174552917,0.20233042538166046,0.06052517890930176
7a4be066,0.030809545889496803,0.12363873422145844,0.3001677393913269,0.5331276059150696,0.01225641556084156
7a4e4392,0.0008605454349890351,0.6585427522659302,0.014974316582083702,0.29465600848197937,0.03096637688577175
7a4d7f84,0.022688403725624084,0.7940702438354492,0.019817057996988297,0.14045128226280212,0.022973041981458664
7a48e564,0.01317169051617384,0.27247461676597595,0.19562672078609467,0.517877995967865,0.0008489219471812248
7a4e909a,0.019697103649377823,0.19050714373588562,0.31606167554855347,0.429009348154068,0.04472464323043823
7a50ad3a,0.007376306690275669,0.49540790915489197,0.11637171357870102,0.372456431388855,0.008387605659663677
7a4baa2e,0.00288248504512012,0.860556423664093,0.0016748312627896667,0.12808997929096222,0.0067964233458042145
7a4b970a,0.03919636830687523,0.7400467991828918,0.0033105879556387663,0.21323542296886444,0.0042109075002372265
7a51c558,0.010207668878138065,0.7786932587623596,0.01758371666073799,0.1873694211244583,0.006145873572677374
7a4e8050,0.005517640151083469,0.8136221766471863,0.07020758837461472,0.10931561887264252,0.0013370215892791748
7a4b0c54,0.0024797432124614716,0.8317209482192993,0.010214412584900856,0.15326528251171112,0.002319743623957038
7a4e50d0,0.0010856229346245527,0.7506405115127563,0.022154690697789192,0.22461000084877014,0.0015092950779944658
7a466154,0.0550762303173542,0.04322872683405876,0.6984548568725586,0.15665850043296814,0.046581659466028214
7a503b66,0.024619707837700844,0.4723080098628998,0.04988718777894974,0.44855576753616333,0.00462934048846364
7a4d651c,0.0021122731268405914,0.6890704035758972,0.002322540385648608,0.30625492334365845,0.0002398126234766096
7a51a280,0.0065021030604839325,0.0894588902592659,0.108922079205513,0.7808824777603149,0.014234553091228008
7a4b502e,0.010775918141007423,0.3262789249420166,0.04516005516052246,0.6151661276817322,0.0026189328636974096
7a519bf0,0.07604061812162399,0.25769224762916565,0.02441459521651268,0.6121313571929932,0.02972112037241459
7a4a4d96,0.5994445085525513,0.08981956541538239,0.09118317067623138,0.15522699058055878,0.0643257200717926
7a508224,0.7784804701805115,0.023509424179792404,0.03449558466672897,0.16179655492305756,0.0017178894486278296
7a4aba6a,0.0036917508114129305,0.022199586033821106,0.5596830248832703,0.41434234380722046,8.33611047710292e-05
7a4e774a,0.0013614317867904902,0.027610670775175095,0.13947229087352753,0.8314257860183716,0.00012980612518731505
7a4fe846,0.008414061740040779,0.297555148601532,0.04798772931098938,0.6447848081588745,0.001258337520994246
7a45a05c,0.0005072201020084321,0.35933226346969604,0.03027295507490635,0.6090633869171143,0.0008242457988671958
7a466e9c,0.0007117962231859565,0.900146484375,0.0051031168550252914,0.09265024960041046,0.0013884155778214335
7a51884a,0.010056182742118835,0.8562488555908203,0.04618494585156441,0.08429647982120514,0.003213530406355858
7a4b509c,0.03795582428574562,0.9194084405899048,0.01833958737552166,0.016636941581964493,0.007659240625798702
7a457e2e,0.00037327170139178634,0.940567672252655,0.002040641847997904,0.05626215413212776,0.0007560456870123744
7a4e9f04,0.025339936837553978,0.1626836210489273,0.13656914234161377,0.6621397733688354,0.013267481699585915
7a489b5e,0.042856477200984955,0.15944424271583557,0.07070993632078171,0.7256037592887878,0.0013855455908924341
7a4d77be,0.000803124625235796,0.8589454889297485,0.0021687657572329044,0.13713869452476501,0.0009440121939405799
7a4b7d6a,0.0036410451866686344,0.4035971164703369,0.017468523234128952,0.5741486549377441,0.0011446219868957996
7a46f8f8,0.0034767575562000275,0.04176366329193115,0.3273720145225525,0.6262459754943848,0.0011415599146857858
7a51870a,0.004998824559152126,0.44847196340560913,0.08301251381635666,0.4534737169742584,0.010042878799140453
7a4e95ea,0.0033004465512931347,0.8476107716560364,0.030910244211554527,0.1136888861656189,0.004489643964916468
7a517012,0.1896606832742691,0.16235169768333435,0.5242434740066528,0.11984118074178696,0.003902893979102373
7a4eba7a,0.8213163614273071,0.06572231650352478,0.045733850449323654,0.012974008917808533,0.054253529757261276
7a4aed32,0.6075589060783386,0.013736742548644543,0.2722724974155426,0.10511757433414459,0.0013143025571480393
7a48e848,0.020251907408237457,0.5732097029685974,0.023886848241090775,0.3820668160915375,0.0005846277927048504
7a51a80c,0.030544336885213852,0.21430833637714386,0.06952230632305145,0.6751965284347534,0.010428445413708687
7a511e8c,0.00399570818990469,0.6784380078315735,0.013123562559485435,0.29053276777267456,0.013909941539168358
7a471c84,0.18764160573482513,0.1944075971841812,0.37641996145248413,0.23743371665477753,0.00409709382802248
7a50c46e,4.5887740270700306e-05,0.9034867286682129,0.0032878934871405363,0.09312749654054642,5.207535650697537e-05
7a4fc4a6,0.26090389490127563,0.07485714554786682,0.47355836629867554,0.18869353830814362,0.0019870244432240725
7a4adcc0,0.04605768620967865,0.036425478756427765,0.1071915403008461,0.8089726567268372,0.0013527128612622619
7a4e8d52,0.16246016323566437,0.12309211492538452,0.022962607443332672,0.6898664236068726,0.0016185499262064695
7a4a9b3e,0.001774327247403562,0.5037729740142822,0.02304491028189659,0.4712931513786316,0.00011472902406239882
7a48532e,0.09859101474285126,0.12933140993118286,0.25301340222358704,0.49554675817489624,0.023517455905675888
7a4fd4e6,0.06124384328722954,0.17325285077095032,0.06435059756040573,0.678536593914032,0.02261613868176937
7a49afc6,0.011290700174868107,0.8786090612411499,0.00823367852717638,0.09762301295995712,0.004243523348122835
7a4e71fa,0.0003120512992609292,0.8656876683235168,0.0043504731729626656,0.12909401953220367,0.0005559340352192521
7a4f1ec0,0.015283090062439442,0.19824807345867157,0.0751923993229866,0.7109686732292175,0.0003077556611970067
7a4665dc,0.00014362196088768542,0.9408726692199707,0.0006060049636289477,0.05829346179962158,8.413090108660981e-05
7a4aaef8,0.14307908713817596,0.5169508457183838,0.05170372128486633,0.2867540121078491,0.0015122753102332354
7a4828ae,0.0005626552156172693,0.3491514325141907,0.05925720930099487,0.5902924537658691,0.000736239948309958
7a4a3630,0.0004645395092666149,0.5305262207984924,0.01488638948649168,0.4539833068847656,0.00013954346650280058
