id,concrete_cement,healthy_metal,incomplete,irregular_metal,other
7a469bb0,0.06895367056131363,0.12748080492019653,0.11303398013114929,0.6889413595199585,0.0015901547158136964
7a50b06e,0.027048779651522636,0.4120692014694214,0.036032792180776596,0.5242400169372559,0.0006091847317293286
7a4e0e68,0.03748625889420509,0.39020416140556335,0.4115142524242401,0.15866652131080627,0.0021287603303790092
7a496e3a,0.018254412338137627,0.7249768972396851,0.03545165807008743,0.22074954211711884,0.0005673711420968175
7a49ff30,0.32235774397850037,0.44083309173583984,0.04060951992869377,0.19086921215057373,0.005330342799425125
7a4c2b84,0.05540196970105171,0.07321523129940033,0.06085827201604843,0.8099158406257629,0.0006085970671847463
7a4533a6,0.028859397396445274,0.0293269120156765,0.6551384925842285,0.28416013717651367,0.0025149008724838495
7a48103a,0.07257727533578873,0.0829024538397789,0.34026843309402466,0.4806305468082428,0.023621350526809692
7a4878d6,0.2660602033138275,0.029127763584256172,0.44539719820022583,0.2546842396259308,0.0047305310145020485
7a455d2c,0.6413015127182007,0.13149070739746094,0.046164557337760925,0.18057259917259216,0.0004705126048065722
7a49913a,0.0011868380242958665,0.6949018836021423,0.0037302307318896055,0.3001735806465149,7.588413609482814e-06
7a4598f0,0.00014829286374151707,0.9828289151191711,0.0007030579727143049,0.016275499016046524,4.4360254833009094e-05
7a500c04,0.003529100213199854,0.5430163145065308,0.022588767111301422,0.4262681305408478,0.004597646649926901
7a481332,0.033723924309015274,0.8837403655052185,0.005424102768301964,0.07229024171829224,0.004821169655770063
7a48366e,0.03757958486676216,0.4606589078903198,0.09424662590026855,0.40747928619384766,3.5588047467172146e-05
7a500042,0.9249444603919983,0.03407273441553116,0.006540078204125166,0.03361644968390465,0.000826148665510118
7a4b859e,0.2508702874183655,0.0992414802312851,0.1681838035583496,0.47924330830574036,0.0024611493572592735
7a4f46fc,0.01083483174443245,0.6782047748565674,0.045015592128038406,0.2611422836780548,0.004802346229553223
7a4cad98,0.07458348572254181,0.6913240551948547,0.05266127735376358,0.1806631088256836,0.0007680958369746804
7a47a604,0.015064051374793053,0.19139152765274048,0.05939757823944092,0.7336766719818115,0.0004700820427387953
7a48cebc,0.08014123141765594,0.5952771902084351,0.04365629702806473,0.2792314291000366,0.0016938954358920455
7a4c9178,0.13084061443805695,0.5736140608787537,0.05970194935798645,0.23538288474082947,0.0004605846479535103
7a46ba28,0.06305185705423355,0.39341118931770325,0.04259321838617325,0.4921022355556488,0.008841360919177532
7a49888e,0.13861723244190216,0.5758901238441467,0.05089142546057701,0.22851160168647766,0.006089620292186737
7a4773fa,0.017420103773474693,0.9165053963661194,0.011659995652735233,0.053407423198223114,0.0010069740237668157
7a4c1720,0.01483317743986845,0.5347412824630737,0.13233120739459991,0.31470105051994324,0.003393197199329734
7a4c11c6,0.010487948544323444,0.19443197548389435,0.0288382675498724,0.7619506120681763,0.004291105084121227
7a493f6e,0.00399421714246273,0.5555089116096497,0.004488346166908741,0.43556076288223267,0.00044769380474463105
7a50a93e,0.005410017911344767,0.5213882327079773,0.028922921046614647,0.4415298402309418,0.0027490349020808935
7a497eac,0.0021895093377679586,0.4022476077079773,0.004132124595344067,0.591042160987854,0.00038846713141538203
7a4bdc4c,0.013539290986955166,0.4263693690299988,0.03574330359697342,0.5242587924003601,8.904273272491992e-05
7a46b820,0.08129407465457916,0.13873571157455444,0.06437987089157104,0.7151427865028381,0.0004475412133615464
7a4b200e,0.007623983547091484,0.8403815627098083,0.034921612590551376,0.11541915684938431,0.0016536822076886892
7a4b24f0,0.010833065025508404,0.26193392276763916,0.02966904826462269,0.6965683102607727,0.0009955500718206167
7a5159d8,0.15140007436275482,0.44850847125053406,0.010184499435126781,0.3887442648410797,0.0011626133928075433
7a4ddda8,0.0004901612410321832,0.6708866357803345,0.0034896486904472113,0.3250438868999481,8.975266246125102e-05
7a4556e2,0.003658079542219639,0.7853732109069824,0.037687551230192184,0.17207852005958557,0.001202612416818738
7a483952,0.04558856785297394,0.48039528727531433,0.06841551512479782,0.4035702645778656,0.002030211966484785
7a48624c,0.009010283276438713,0.2746097445487976,0.06353218108415604,0.6510912179946899,0.0017564124427735806
7a48255c,0.037973687052726746,0.3285350799560547,0.09400768578052521,0.532261073589325,0.007222470361739397
7a4bad76,0.0033727814443409443,0.549140214920044,0.09909606724977493,0.3481600284576416,0.00023089960450306535
7a46a95c,0.04112059250473976,0.3063575327396393,0.047173287719488144,0.6051627397537231,0.00018581919721327722
7a4e0224,0.00021519273286685348,0.8452359437942505,0.010392880998551846,0.14372903108596802,0.0004269600904081017
7a48b102,0.008861451409757137,0.6276167631149292,0.05941740423440933,0.30274486541748047,0.0013593091862276196
7a49e298,0.002507381374016404,0.05494068190455437,0.002180529059842229,0.9386863112449646,0.0016851711552590132
7a4f5ca0,0.0066840676590800285,0.7593492865562439,0.009801313281059265,0.22403156757354736,0.00013367930660024285
7a4bf4ca,0.0015714685432612896,0.2915729582309723,0.008016212843358517,0.6979941725730896,0.0008452418842352927
7a4f69d4,0.006914599798619747,0.383334219455719,0.030475450679659843,0.5787699222564697,0.00050581299001351
7a4c7d5a,0.019236799329519272,0.7053596377372742,0.09633037447929382,0.17800162732601166,0.0010715406388044357
7a4f0746,0.002976312767714262,0.24654343724250793,0.43304792046546936,0.315420925617218,0.002011313568800688
7a4fe4a4,0.031160742044448853,0.30116593837738037,0.14477159082889557,0.5198279023170471,0.0030738471541553736
7a4f1e52,0.07320761680603027,0.15588396787643433,0.019113216549158096,0.7517135739326477,8.146270556608215e-05
7a4664a6,0.0026596577372401953,0.49522003531455994,0.009046359919011593,0.49219751358032227,0.0008763388032093644
7a50b1a4,0.002861211309209466,0.18587376177310944,0.005349317565560341,0.8053852319717407,0.0005306420498527586
7a4fd482,0.01729735918343067,0.2839262783527374,0.014715471304953098,0.6836330890655518,0.00042763265082612634
7a51210c,0.0017448285361751914,0.39886775612831116,0.02755236253142357,0.5712199807167053,0.0006150034023448825
7a505b82,0.011935160495340824,0.058361418545246124,0.07855667918920517,0.8509334921836853,0.00021316307538654655
7a4b7fea,0.05308424308896065,0.06762943416833878,0.4226917326450348,0.45473384857177734,0.0018607163801789284
7a4f4c4c,0.010742289945483208,0.921615719795227,0.0016556009650230408,0.06576931476593018,0.0002171458472730592
7a4b2edc,0.2964826822280884,0.1487286388874054,0.08121082931756973,0.4697968661785126,0.003781163366511464
7a461dac,0.006971647031605244,0.37002065777778625,0.06004127860069275,0.5622033476829529,0.000763032934628427
7a4ca23a,0.0001930791768245399,0.997532069683075,1.1619615179370157e-05,0.0022332484368234873,2.9951168471598066e-05
7a49281c,0.00032258755527436733,0.9114981889724731,0.0017991845961660147,0.08605563640594482,0.0003245293628424406
7a4dfe6e,0.0006753891939297318,0.7502997517585754,0.027254518121480942,0.22100584208965302,0.000764310359954834
7a4b8256,0.018118679523468018,0.5389808416366577,0.2345612347126007,0.08365310728549957,0.12468618899583817
7a511c70,0.0055583505891263485,0.9749768376350403,0.0019685018341988325,0.017133379355072975,0.00036305797402746975
7a4e0288,0.6331453323364258,0.17619003355503082,0.08441218733787537,0.10439524799585342,0.0018572238041087985
7a48672e,3.6828729207627475e-05,0.8607288002967834,0.0003371610364411026,0.13889570534229279,1.4610131984227337e-06
7a467cb6,0.00773442629724741,0.3040226399898529,0.020798368379473686,0.6672322154045105,0.00021213933359831572
7a51da2a,0.0006479655858129263,0.9135467410087585,0.0021851370111107826,0.017758222296833992,0.06586190313100815
7a4c2f3a,0.0003467086353339255,0.9670040011405945,0.00026907690335065126,0.0322093665599823,0.00017103517893701792
7a514a4c,0.0024106064811348915,0.8096057772636414,0.021837573498487473,0.16448761522769928,0.0016584043623879552
7a4e725e,0.012103692628443241,0.7350232005119324,0.006794223096221685,0.23410360515117645,0.011975230649113655
7a465d9e,0.009189656004309654,0.6718459129333496,0.09142792224884033,0.2207496613264084,0.0067869084887206554
7a4b33b4,0.004071502946317196,0.02313576638698578,0.04503672942519188,0.9269795417785645,0.0007763879839330912
7a5094da,0.0036804049741476774,0.671988308429718,0.017591306939721107,0.2892378568649292,0.01750228926539421
7a473840,0.003238660516217351,0.20072883367538452,0.0427798293530941,0.7531608939170837,9.18058431125246e-05
7a50711c,0.0015517434803768992,0.11482235044240952,0.021952418610453606,0.8602614402770996,0.0014118762919679284
7a4856d0,0.01166110672056675,0.31125953793525696,0.04169638827443123,0.6342234015464783,0.001159460050985217
7a4f2f3c,0.009276569820940495,0.06531671434640884,0.12592412531375885,0.7991045713424683,0.0003780656843446195
7a50d792,0.001753293676301837,0.40675288438796997,0.005696263164281845,0.5857274532318115,7.026999810477719e-05
7a4d71ba,0.8779870867729187,0.06718689203262329,0.00809428934007883,0.044298768043518066,0.0024330466985702515
7a49a9a4,1.727026938169729e-05,0.962405800819397,8.17473919596523e-05,0.037482548505067825,1.2878274901595432e-05
7a45043a,0.006535227410495281,0.8392835259437561,0.00046159778139553964,0.15116481482982635,0.002555031096562743
7a4a4b16,0.0016296387184411287,0.7802463173866272,0.014045029878616333,0.2038855105638504,0.0001936000626301393
7a4e9374,0.013986323960125446,0.859131932258606,0.005886118393391371,0.1095079779624939,0.011487657204270363
7a4a2e38,0.003698507556691766,0.9428636431694031,0.0013715634122490883,0.05072295665740967,0.001343644573353231
7a48324a,0.00289718946442008,0.9539113640785217,0.004513850435614586,0.03118332102894783,0.007494076155126095
7a4754b0,0.011759988963603973,0.1499287635087967,0.1921149641275406,0.6459948420524597,0.00020147526811342686
7a477288,0.00045737202162854373,0.9206792712211609,0.000319779064739123,0.07655033469200134,0.00199310714378953
7a503bca,0.07712451368570328,0.35369232296943665,0.14513559639453888,0.4233020842075348,0.0007455400191247463
7a4be48a,0.04214518889784813,0.07329151779413223,0.5498059391975403,0.33418118953704834,0.000576117483433336
7a50de7c,0.000271180848358199,0.9912824630737305,0.0003945392381865531,0.007152691017836332,0.0008989233756437898
7a48453c,0.0045800101943314075,0.9274946451187134,0.002070782706141472,0.019019562751054764,0.046834804117679596
7a48a7c0,0.0008349190466105938,0.8376918435096741,0.012647140771150589,0.1481969654560089,0.0006289840675890446
7a4786a6,0.0058926306664943695,0.7931486964225769,0.07460727542638779,0.1255451887845993,0.0008061805856414139
7a4dd4f2,0.0003365752345416695,0.9860228300094604,3.100225512753241e-05,0.002879596082493663,0.010729999281466007
7a476694,0.021005267277359962,0.9168282151222229,0.0012177450116723776,0.028374457731842995,0.032574236392974854
7a46ed36,0.08428490906953812,0.1551642119884491,0.16244235634803772,0.596537172794342,0.0015712908934801817
7a4e8a14,0.0311433095484972,0.026569008827209473,0.3174871504306793,0.6226767301559448,0.0021235784515738487
7a45b182,0.05198172107338905,0.4816707670688629,0.010250931605696678,0.44986677169799805,0.006229921244084835
7a46a9c0,0.0007451291894540191,0.8923346996307373,0.0024893139488995075,0.10396041721105576,0.0004702223523054272
7a4eec70,0.009890100918710232,0.16936340928077698,0.009097620844841003,0.810361385345459,0.0012875666143372655
7a452172,0.010266561061143875,0.03534039482474327,0.197403222322464,0.7566561698913574,0.0003336815570946783
7a479588,0.015449422411620617,0.18508276343345642,0.06703291833400726,0.7323084473609924,0.00012629252159968019
7a4b900c,0.009415633976459503,0.5038644671440125,0.04070933908224106,0.4441143572330475,0.0018962470348924398
7a4eb2fa,0.02639692649245262,0.32855045795440674,0.21431419253349304,0.4299998879432678,0.0007384377531707287
7a4ad00e,0.668387234210968,0.008882731199264526,0.2382732480764389,0.0843021348118782,0.00015478701971005648
7a50a2b8,0.013393599539995193,0.03689277172088623,0.006418060511350632,0.9428600668907166,0.0004355270939413458
7a4f5890,0.0029792748391628265,0.2528310716152191,0.1303674429655075,0.613605797290802,0.00021635560551658273
7a4997d4,0.0051574623212218285,0.040346816182136536,0.14740915596485138,0.8068326711654663,0.0002541189605835825
7a4f9850,0.006673997268080711,0.4858485460281372,0.05646533519029617,0.4503253102302551,0.0006868223426863551
7a4c887c,0.5455861687660217,0.19305485486984253,0.2198614776134491,0.0407620370388031,0.0007356220157817006
7a4b1fa0,0.03179045021533966,0.6632572412490845,0.11811526119709015,0.14257179200649261,0.0442652590572834
7a4be066,0.012278596870601177,0.24221140146255493,0.08361194282770157,0.6581594944000244,0.0037385374307632446
7a4e4392,0.00046737355296500027,0.7219836711883545,0.006090314127504826,0.2581636905670166,0.013295176438987255
7a4d7f84,0.024231314659118652,0.7911608815193176,0.016361989080905914,0.1576634645462036,0.010582147166132927
7a48e564,0.01799573376774788,0.37644457817077637,0.12406929582357407,0.4811568856239319,0.00033358705695718527
7a4e909a,0.021587302908301353,0.2144542932510376,0.3109952211380005,0.4273524582386017,0.02561074122786522
7a50ad3a,0.00743854371830821,0.4531250298023224,0.1295279562473297,0.40488386154174805,0.0050245956517755985
7a4baa2e,0.003963109105825424,0.8288444876670837,0.0022387532517313957,0.1608753353357315,0.004078147932887077
7a4b970a,0.018669014796614647,0.8692973852157593,0.0005687065422534943,0.11060888320207596,0.0008558172849006951
7a51c558,0.012093712575733662,0.8458943367004395,0.010745697654783726,0.1269453912973404,0.0043207453563809395
7a4e8050,0.003084637923166156,0.7938861846923828,0.033899739384651184,0.168425515294075,0.0007037717150524259
7a4b0c54,0.0013082601362839341,0.9291865229606628,0.004722703248262405,0.06414078921079636,0.0006415517418645322
7a4e50d0,0.000358557648723945,0.8731513619422913,0.008076970465481281,0.11790280789136887,0.0005104619776830077
7a466154,0.09623430669307709,0.14344851672649384,0.41891562938690186,0.31143561005592346,0.029965894296765327
7a503b66,0.02422121725976467,0.5006073713302612,0.03502391651272774,0.4369956851005554,0.003151720855385065
7a4d651c,0.0018054195679724216,0.9186129570007324,0.0009535947465337813,0.07858890295028687,3.905739504261874e-05
7a51a280,0.005273507907986641,0.16362564265727997,0.07780160754919052,0.7494880557060242,0.0038110429886728525
7a4b502e,0.011086337268352509,0.47852492332458496,0.024077994748950005,0.48501041531562805,0.001300388714298606
7a519bf0,0.1627282351255417,0.38274770975112915,0.022738398984074593,0.42698487639427185,0.004800812341272831
7a4a4d96,0.769407331943512,0.10873681306838989,0.05210191011428833,0.05090722814202309,0.01884668506681919
7a508224,0.7485378384590149,0.07872006297111511,0.012325666844844818,0.15761160850524902,0.002804896794259548
7a4aba6a,0.0026306393556296825,0.037467360496520996,0.27526789903640747,0.6846188902854919,1.5339181118179113e-05
7a4e774a,0.002568512223660946,0.08932226896286011,0.06487657874822617,0.8432174921035767,1.4960745829739608e-05
7a4fe846,0.006417032331228256,0.3237035870552063,0.03152458369731903,0.6379827260971069,0.0003719679662026465
7a45a05c,0.0006075034034438431,0.6680696606636047,0.009162139147520065,0.32208251953125,7.795571582391858e-05
7a466e9c,0.0013547847047448158,0.8978884220123291,0.002628960181027651,0.09775679558515549,0.00037088440149091184
7a51884a,0.00597260519862175,0.90857994556427,0.014189895242452621,0.07004238665103912,0.0012151487171649933
7a4b509c,0.03418082371354103,0.9522325992584229,0.00680313166230917,0.005610885098576546,0.0011726251104846597
7a457e2e,0.00012236501788720489,0.9551995396614075,0.00024377070076297969,0.044378917664289474,5.5265383707592264e-05
7a4e9f04,0.01888260990381241,0.16503013670444489,0.10343198478221893,0.7060836553573608,0.006571576464921236
7a489b5e,0.026359625160694122,0.34950175881385803,0.03672727942466736,0.5868493318557739,0.0005617851275019348
7a4d77be,0.0003787254972849041,0.8846532106399536,0.000852197059430182,0.11377841234207153,0.0003372158680576831
7a4b7d6a,0.009630419313907623,0.3858340382575989,0.011703677475452423,0.5919907093048096,0.0008410533773712814
7a46f8f8,0.001357072265818715,0.04546074941754341,0.1492455154657364,0.8033742904663086,0.00056249595945701
7a51870a,0.004424164071679115,0.5472557544708252,0.055847398936748505,0.3889281153678894,0.0035445874091237783
7a4e95ea,0.0025382430758327246,0.8992840051651001,0.014851734042167664,0.08098521083593369,0.002340898383408785
7a517012,0.11723595857620239,0.3972507119178772,0.35518690943717957,0.1272532343864441,0.0030731188599020243
7a4eba7a,0.7619462609291077,0.13995887339115143,0.03719282150268555,0.026181014254689217,0.034721020609140396
7a4aed32,0.574654757976532,0.033724211156368256,0.22301408648490906,0.16702763736248016,0.0015793005004525185
7a48e848,0.006888362113386393,0.69829922914505,0.003965587355196476,0.29068538546562195,0.00016160363156814128
7a51a80c,0.02543831430375576,0.27902060747146606,0.05042968690395355,0.642038106918335,0.0030733400490134954
7a511e8c,0.00216471403837204,0.8937944769859314,0.002261352725327015,0.09971462935209274,0.0020647228229790926
7a471c84,0.2164546549320221,0.41637474298477173,0.23799051344394684,0.12800902128219604,0.001171025913208723
7a50c46e,8.302517017000355e-06,0.9828697443008423,0.0005331758293323219,0.016583152115345,5.576183866651263e-06
7a4fc4a6,0.3414667546749115,0.2082289606332779,0.3173516094684601,0.1307549625635147,0.0021976700518280268
7a4adcc0,0.04286399483680725,0.0561663880944252,0.04404386878013611,0.8559640645980835,0.0009616079623810947
7a4e8d52,0.17675048112869263,0.22068361937999725,0.00817730464041233,0.5940075516700745,0.00038112502079457045
7a4a9b3e,0.0007975743501447141,0.6131742000579834,0.005716292187571526,0.38029032945632935,2.1580301108770072e-05
7a48532e,0.1402016133069992,0.13245712220668793,0.0840073674917221,0.6388565897941589,0.004477282054722309
7a4fd4e6,0.08612576127052307,0.4498724043369293,0.02594766765832901,0.4276687204837799,0.010385425761342049
7a49afc6,0.00427203020080924,0.9641236662864685,0.002079468686133623,0.029345056042075157,0.00017959890828933567
7a4e71fa,9.536670404486358e-05,0.8984054327011108,0.0007151299505494535,0.1007227823138237,6.144866347312927e-05
7a4f1ec0,0.0231082234531641,0.35124582052230835,0.04593824967741966,0.579582691192627,0.00012510719534475356
7a4665dc,0.00012105389032512903,0.9654342532157898,0.0002004795678658411,0.03421837091445923,2.5781064323382452e-05
7a4aaef8,0.060255859047174454,0.809865415096283,0.016443457454442978,0.11283238232135773,0.0006028205971233547
